id,shipment,time,temperature °C,battery,latitude,longitude,device,createdon,type,alerts
372223,769(10),2016-08-20 17:50,17.1,3919,-33.82193,151.081405,"354430070007696",2016-08-20 17:51,Reading,
372254,769(10),2016-08-20 17:59,17.1,3916,-33.822608,151.085113,"354430070007696",2016-08-20 18:23,Reading,
372255,769(10),2016-08-20 18:10,17.1,3917,-33.821194,151.086578,"354430070007696",2016-08-20 18:23,Reading,
372256,769(10),2016-08-20 18:19,17.0,3916,-33.819227,151.079201,"354430070007696",2016-08-20 18:23,Reading,
372293,769(10),2016-08-20 18:29,17.0,3917,-33.822733,151.085195,"354430070007696",2016-08-20 18:56,Reading,
372294,769(10),2016-08-20 18:39,16.9,3917,-33.821194,151.086578,"354430070007696",2016-08-20 18:56,Reading,
372295,769(10),2016-08-20 18:50,16.8,3916,-33.822479,151.07961,"354430070007696",2016-08-20 18:56,Reading,
372343,769(10),2016-08-20 18:59,16.8,3917,-33.821194,151.086578,"354430070007696",2016-08-20 19:28,Reading,
372344,769(10),2016-08-20 19:09,16.6,3917,-33.821194,151.086578,"354430070007696",2016-08-20 19:28,Reading,
372345,769(10),2016-08-20 19:19,16.5,3917,-33.821194,151.086578,"354430070007696",2016-08-20 19:28,Reading,
372371,769(10),2016-08-20 19:30,16.5,3917,-33.821194,151.086578,"354430070007696",2016-08-20 20:01,Reading,
372372,769(10),2016-08-20 19:40,16.4,3917,-33.82047,151.081419,"354430070007696",2016-08-20 20:01,Reading,
372373,769(10),2016-08-20 19:49,16.2,3917,-33.821194,151.086578,"354430070007696",2016-08-20 20:01,Reading,
372374,769(10),2016-08-20 20:00,16.2,3917,-33.821194,151.086578,"354430070007696",2016-08-20 20:01,Reading,
372409,769(10),2016-08-20 20:10,16.1,3917,-33.821194,151.086578,"354430070007696",2016-08-20 20:34,Reading,
372410,769(10),2016-08-20 20:20,16.0,3917,-33.825475,151.081251,"354430070007696",2016-08-20 20:34,Reading,
372411,769(10),2016-08-20 20:30,16.0,3916,-33.821194,151.086578,"354430070007696",2016-08-20 20:34,Reading,
372440,769(10),2016-08-20 20:40,15.9,3916,-33.826923,151.076553,"354430070007696",2016-08-20 21:07,Reading,
372441,769(10),2016-08-20 20:49,15.8,3913,-33.821194,151.086578,"354430070007696",2016-08-20 21:07,Reading,
372442,769(10),2016-08-20 21:00,15.6,3917,-33.821194,151.086578,"354430070007696",2016-08-20 21:07,Reading,
372467,769(10),2016-08-20 21:09,15.6,3914,-33.821453,151.081816,"354430070007696",2016-08-20 21:39,Reading,
372468,769(10),2016-08-20 21:20,15.5,3915,-33.821734,151.079727,"354430070007696",2016-08-20 21:39,Reading,
372469,769(10),2016-08-20 21:30,15.4,3914,-33.821194,151.086578,"354430070007696",2016-08-20 21:39,Reading,
372495,769(10),2016-08-20 21:40,15.4,3912,-33.821568,151.081821,"354430070007696",2016-08-20 22:12,Reading,
372496,769(10),2016-08-20 21:50,15.2,3915,-33.821194,151.086578,"354430070007696",2016-08-20 22:12,Reading,
372497,769(10),2016-08-20 21:59,15.1,3912,-33.820298,151.077947,"354430070007696",2016-08-20 22:12,Reading,
372498,769(10),2016-08-20 22:10,15.0,3912,-33.821679,151.081714,"354430070007696",2016-08-20 22:12,Reading,
372527,769(10),2016-08-20 22:20,15.0,3912,-33.821194,151.086578,"354430070007696",2016-08-20 22:45,Reading,
372528,769(10),2016-08-20 22:30,14.9,3912,-33.820178,151.081694,"354430070007696",2016-08-20 22:45,Reading,
372529,769(10),2016-08-20 22:40,14.8,3912,-33.821194,151.086578,"354430070007696",2016-08-20 22:45,Reading,
372555,769(10),2016-08-20 22:50,14.8,3909,-33.821194,151.086578,"354430070007696",2016-08-20 23:18,Reading,
372556,769(10),2016-08-20 23:00,14.6,3906,-33.821194,151.086578,"354430070007696",2016-08-20 23:18,Reading,
372557,769(10),2016-08-20 23:09,14.5,3912,-33.821194,151.086578,"354430070007696",2016-08-20 23:18,Reading,
372631,769(10),2016-08-20 23:19,14.5,3912,-33.821194,151.086578,"354430070007696",2016-08-20 23:50,Reading,
372632,769(10),2016-08-20 23:30,14.4,3912,-33.821194,151.086578,"354430070007696",2016-08-20 23:50,Reading,
372633,769(10),2016-08-20 23:40,14.2,3911,-33.821194,151.086578,"354430070007696",2016-08-20 23:50,Reading,
372634,769(10),2016-08-20 23:49,14.1,3912,-33.822569,151.085153,"354430070007696",2016-08-20 23:50,Reading,
372718,769(10),2016-08-20 23:59,14.1,3912,-33.821194,151.086578,"354430070007696",2016-08-21 00:23,Reading,
372719,769(10),2016-08-21 00:10,14.0,3912,-33.821188,151.092584,"354430070007696",2016-08-21 00:23,Reading,
372720,769(10),2016-08-21 00:20,13.9,3912,-33.822588,151.085133,"354430070007696",2016-08-21 00:23,Reading,
372753,769(10),2016-08-21 00:30,13.9,3910,-33.821188,151.092696,"354430070007696",2016-08-21 00:56,Reading,
372754,769(10),2016-08-21 00:39,13.8,3908,-33.821188,151.092584,"354430070007696",2016-08-21 00:56,Reading,
372755,769(10),2016-08-21 00:50,13.6,3910,-33.82255,151.085172,"354430070007696",2016-08-21 00:56,Reading,
372781,769(10),2016-08-21 01:00,13.6,3912,-33.821194,151.086578,"354430070007696",2016-08-21 01:29,Reading,
372783,769(10),2016-08-21 01:09,13.5,3910,-33.821194,151.086578,"354430070007696",2016-08-21 01:29,Reading,
372784,769(10),2016-08-21 01:20,13.4,3910,-33.822569,151.085153,"354430070007696",2016-08-21 01:29,Reading,
372816,769(10),2016-08-21 01:29,13.4,3906,-33.821194,151.086578,"354430070007696",2016-08-21 02:03,Reading,
372817,769(10),2016-08-21 01:40,13.1,3908,-33.822413,151.085114,"354430070007696",2016-08-21 02:03,Reading,
372818,769(10),2016-08-21 01:50,13.0,3907,-33.821194,151.086578,"354430070007696",2016-08-21 02:03,Reading,
372819,769(10),2016-08-21 02:00,13.0,3905,-33.822681,151.085198,"354430070007696",2016-08-21 02:03,Reading,
372839,769(10),2016-08-21 02:10,12.9,3906,-33.822526,151.085158,"354430070007696",2016-08-21 02:37,Reading,
372840,769(10),2016-08-21 02:19,12.9,3906,-33.822226,151.088781,"354430070007696",2016-08-21 02:37,Reading,
372841,769(10),2016-08-21 02:29,12.8,3905,-33.822124,151.088699,"354430070007696",2016-08-21 02:37,Reading,
372870,769(10),2016-08-21 02:39,12.6,3906,-33.822464,151.085053,"354430070007696",2016-08-21 03:12,Reading,
372871,769(10),2016-08-21 02:49,12.5,3906,-33.822464,151.085053,"354430070007696",2016-08-21 03:12,Reading,
372872,769(10),2016-08-21 03:00,12.5,3906,-33.822447,151.085074,"354430070007696",2016-08-21 03:12,Reading,
372873,769(10),2016-08-21 03:10,12.4,3906,-33.821194,151.086578,"354430070007696",2016-08-21 03:12,Reading,
372898,769(10),2016-08-21 03:20,12.4,3906,-33.819584,151.084681,"354430070007696",2016-08-21 03:44,Reading,
372899,769(10),2016-08-21 03:29,12.2,3906,-33.821194,151.086578,"354430070007696",2016-08-21 03:44,Reading,
372901,769(10),2016-08-21 03:40,12.2,3906,-33.822413,151.085114,"354430070007696",2016-08-21 03:44,Reading,
372926,769(10),2016-08-21 03:50,12.1,3906,-33.822413,151.085114,"354430070007696",2016-08-21 04:17,Reading,
372927,769(10),2016-08-21 03:59,12.0,3902,-33.822464,151.085053,"354430070007696",2016-08-21 04:17,Reading,
372928,769(10),2016-08-21 04:09,12.0,3906,-33.82243,151.085094,"354430070007696",2016-08-21 04:17,Reading,
372955,769(10),2016-08-21 04:20,11.9,3904,-33.819584,151.084681,"354430070007696",2016-08-21 04:51,Reading,
372956,769(10),2016-08-21 04:30,11.9,3902,-33.82228,151.085057,"354430070007696",2016-08-21 04:51,Reading,
372957,769(10),2016-08-21 04:40,11.8,3904,-33.822413,151.085114,"354430070007696",2016-08-21 04:51,Reading,
372958,769(10),2016-08-21 04:49,11.6,3900,-33.821194,151.086578,"354430070007696",2016-08-21 04:51,Reading,
372981,769(10),2016-08-21 05:00,11.6,3901,-33.82243,151.085094,"354430070007696",2016-08-21 05:24,Reading,
372982,769(10),2016-08-21 05:10,11.5,3904,-33.821194,151.086578,"354430070007696",2016-08-21 05:24,Reading,
372983,769(10),2016-08-21 05:20,11.5,3901,-33.826342,151.086796,"354430070007696",2016-08-21 05:24,Reading,
373006,769(10),2016-08-21 05:30,11.4,3901,-33.82243,151.085094,"354430070007696",2016-08-21 05:58,Reading,
373007,769(10),2016-08-21 05:40,11.4,3901,-33.821194,151.086578,"354430070007696",2016-08-21 05:58,Reading,
373008,769(10),2016-08-21 05:50,11.2,3901,-33.822608,151.085113,"354430070007696",2016-08-21 05:58,Reading,
373059,769(10),2016-08-21 05:59,11.2,3900,-33.822588,151.085133,"354430070007696",2016-08-21 06:31,Reading,
373060,769(10),2016-08-21 06:10,11.1,3898,-33.821194,151.086578,"354430070007696",2016-08-21 06:31,Reading,
373061,769(10),2016-08-21 06:20,11.0,3900,-33.822569,151.085153,"354430070007696",2016-08-21 06:31,Reading,
373062,769(10),2016-08-21 06:30,11.0,3901,-33.82243,151.085094,"354430070007696",2016-08-21 06:31,Reading,
373105,769(10),2016-08-21 06:39,11.0,3901,-33.821054,151.084796,"354430070007696",2016-08-21 07:05,Reading,
373106,769(10),2016-08-21 06:50,10.9,3901,-33.81729,151.084044,"354430070007696",2016-08-21 07:05,Reading,
373107,769(10),2016-08-21 06:59,10.8,3901,-33.822569,151.085153,"354430070007696",2016-08-21 07:05,Reading,
373133,769(10),2016-08-21 07:09,10.8,3900,-33.821542,151.084901,"354430070007696",2016-08-21 07:38,Reading,
373134,769(10),2016-08-21 07:19,10.8,3900,-33.82012,151.081727,"354430070007696",2016-08-21 07:38,Reading,
373135,769(10),2016-08-21 07:30,10.6,3896,-33.820068,151.081778,"354430070007696",2016-08-21 07:38,Reading,
373164,769(10),2016-08-21 07:40,10.8,3896,-33.81983,151.0816,"354430070007696",2016-08-21 08:12,Reading,
373165,769(10),2016-08-21 07:49,10.6,3892,-33.821194,151.086578,"354430070007696",2016-08-21 08:12,Reading,
373166,769(10),2016-08-21 07:59,10.6,3896,-33.820018,151.081682,"354430070007696",2016-08-21 08:12,Reading,
373167,769(10),2016-08-21 08:09,10.8,3896,-33.816882,151.080139,"354430070007696",2016-08-21 08:12,Reading,
373196,769(10),2016-08-21 08:20,10.9,3896,-33.821194,151.086578,"354430070007696",2016-08-21 08:44,Reading,
373197,769(10),2016-08-21 08:29,11.0,3895,-33.821194,151.086578,"354430070007696",2016-08-21 08:44,Reading,
373198,769(10),2016-08-21 08:39,11.2,3896,-33.821194,151.086578,"354430070007696",2016-08-21 08:44,Reading,
373223,769(10),2016-08-21 08:50,11.5,3896,-33.821194,151.086578,"354430070007696",2016-08-21 09:18,Reading,
373224,769(10),2016-08-21 09:00,11.9,3896,-33.821194,151.086578,"354430070007696",2016-08-21 09:18,Reading,
373225,769(10),2016-08-21 09:10,12.1,3895,-33.821194,151.086578,"354430070007696",2016-08-21 09:18,Reading,
373251,769(10),2016-08-21 09:20,12.5,3892,-33.821194,151.086578,"354430070007696",2016-08-21 09:51,Reading,
373252,769(10),2016-08-21 09:29,12.8,3896,-33.821194,151.086578,"354430070007696",2016-08-21 09:51,Reading,
373253,769(10),2016-08-21 09:40,13.1,3894,-33.821194,151.086578,"354430070007696",2016-08-21 09:51,Reading,
373254,769(10),2016-08-21 09:50,13.4,3896,-33.821194,151.086578,"354430070007696",2016-08-21 09:51,Reading,
373345,769(10),2016-08-21 10:00,13.8,3894,-33.821194,151.086578,"354430070007696",2016-08-21 10:24,Reading,
373346,769(10),2016-08-21 10:10,14.0,3894,-33.821194,151.086578,"354430070007696",2016-08-21 10:24,Reading,
373347,769(10),2016-08-21 10:19,14.2,3894,-33.822939,151.089149,"354430070007696",2016-08-21 10:24,Reading,
373371,769(10),2016-08-21 10:30,14.6,3891,-33.821194,151.086578,"354430070007696",2016-08-21 10:57,Reading,
373372,769(10),2016-08-21 10:40,14.9,3891,-33.823137,151.089441,"354430070007696",2016-08-21 10:57,Reading,
373373,769(10),2016-08-21 10:50,15.1,3890,-33.817684,151.076263,"354430070007696",2016-08-21 10:57,Reading,
373395,769(10),2016-08-21 11:00,15.4,3890,-33.821387,151.081208,"354430070007696",2016-08-21 11:30,Reading,
373397,769(10),2016-08-21 11:10,15.6,3890,-33.818671,151.079724,"354430070007696",2016-08-21 11:30,Reading,
373399,769(10),2016-08-21 11:19,15.9,3890,-33.821773,151.081253,"354430070007696",2016-08-21 11:30,Reading,
373401,769(10),2016-08-21 11:29,16.1,3890,-33.821194,151.086578,"354430070007696",2016-08-21 11:30,Reading,
373419,769(10),2016-08-21 11:40,16.4,3890,-33.823016,151.089262,"354430070007696",2016-08-21 12:03,Reading,
373420,769(10),2016-08-21 11:49,16.6,3890,-33.821194,151.086578,"354430070007696",2016-08-21 12:03,Reading,
373421,769(10),2016-08-21 11:59,16.9,3890,-33.822195,151.081304,"354430070007696",2016-08-21 12:03,Reading,
373468,769(10),2016-08-21 12:09,17.1,3889,-33.8218,151.081149,"354430070007696",2016-08-21 12:37,Reading,
373469,769(10),2016-08-21 12:20,17.4,3890,-33.821907,151.078173,"354430070007696",2016-08-21 12:37,Reading,
373470,769(10),2016-08-21 12:30,17.6,3890,-33.824929,151.080566,"354430070007696",2016-08-21 12:37,Reading,
373501,769(10),2016-08-21 12:40,18.0,3889,-33.824832,151.080466,"354430070007696",2016-08-21 13:11,Reading,
373502,769(10),2016-08-21 12:50,18.2,3890,-33.824961,151.080091,"354430070007696",2016-08-21 13:11,Reading,
373503,769(10),2016-08-21 12:59,18.5,3890,-33.824823,151.079972,"354430070007696",2016-08-21 13:11,Reading,
373504,769(10),2016-08-21 13:10,18.8,3890,-33.823273,151.089642,"354430070007696",2016-08-21 13:11,Reading,
373529,769(10),2016-08-21 13:19,19.1,3889,-33.821944,151.077731,"354430070007696",2016-08-21 13:44,Reading,
373530,769(10),2016-08-21 13:30,19.4,3889,-33.826588,151.082155,"354430070007696",2016-08-21 13:44,Reading,
373531,769(10),2016-08-21 13:40,19.5,3890,-33.823158,151.089472,"354430070007696",2016-08-21 13:44,Reading,
373558,769(10),2016-08-21 13:49,19.8,3886,-33.826818,151.082099,"354430070007696",2016-08-21 14:17,Reading,
373559,769(10),2016-08-21 13:59,20.0,3884,-33.823207,151.089544,"354430070007696",2016-08-21 14:17,Reading,
373560,769(10),2016-08-21 14:10,20.2,3886,-33.823242,151.089596,"354430070007696",2016-08-21 14:17,Reading,
373584,769(10),2016-08-21 14:19,20.4,3884,-33.824903,151.080873,"354430070007696",2016-08-21 14:51,Reading,
373585,769(10),2016-08-21 14:29,20.6,3885,-33.823088,151.08937,"354430070007696",2016-08-21 14:51,Reading,
373586,769(10),2016-08-21 14:39,20.8,3885,-33.824964,151.081068,"354430070007696",2016-08-21 14:51,Reading,
373587,769(10),2016-08-21 14:49,20.9,3884,-33.823207,151.089544,"354430070007696",2016-08-21 14:51,Reading,
373617,769(10),2016-08-21 15:00,21.0,3885,-33.823066,151.089337,"354430070007696",2016-08-21 15:25,Reading,
373618,769(10),2016-08-21 15:09,21.1,3885,-33.823111,151.089403,"354430070007696",2016-08-21 15:25,Reading,
373619,769(10),2016-08-21 15:20,21.1,3885,-33.822998,151.089237,"354430070007696",2016-08-21 15:25,Reading,
373642,769(10),2016-08-21 15:30,21.1,3885,-33.823066,151.089337,"354430070007696",2016-08-21 15:59,Reading,
373643,769(10),2016-08-21 15:39,21.1,3885,-33.823158,151.089472,"354430070007696",2016-08-21 15:59,Reading,
373644,769(10),2016-08-21 15:50,21.1,3885,-33.823066,151.089337,"354430070007696",2016-08-21 15:59,Reading,
373669,769(10),2016-08-21 16:00,21.1,3884,-33.823042,151.089301,"354430070007696",2016-08-21 16:34,Reading,
373670,769(10),2016-08-21 16:10,21.1,3885,-33.822998,151.089237,"354430070007696",2016-08-21 16:34,Reading,
373671,769(10),2016-08-21 16:20,21.0,3883,-33.82297,151.089195,"354430070007696",2016-08-21 16:34,Reading,
373672,769(10),2016-08-21 16:29,21.0,3883,-33.822998,151.089237,"354430070007696",2016-08-21 16:34,Reading,
373693,769(10),2016-08-21 16:40,21.0,3884,-33.823042,151.089301,"354430070007696",2016-08-21 17:07,Reading,
373694,769(10),2016-08-21 16:50,21.0,3880,-33.823024,151.089274,"354430070007696",2016-08-21 17:07,Reading,
373695,769(10),2016-08-21 17:00,20.9,3882,-33.822885,151.08907,"354430070007696",2016-08-21 17:07,Reading,
373740,769(10),2016-08-21 17:09,20.9,3879,-33.823042,151.089301,"354430070007696",2016-08-21 17:41,Reading,
373741,769(10),2016-08-21 17:20,20.8,3879,-33.822956,151.089175,"354430070007696",2016-08-21 17:41,Reading,
373742,769(10),2016-08-21 17:29,20.8,3879,-33.823132,151.089433,"354430070007696",2016-08-21 17:41,Reading,
373743,769(10),2016-08-21 17:40,20.6,3879,-33.822998,151.089237,"354430070007696",2016-08-21 17:41,Reading,
373767,769(10),2016-08-21 17:49,20.6,3878,-33.823042,151.089301,"354430070007696",2016-08-21 18:15,Reading,
373768,769(10),2016-08-21 18:00,20.5,3879,-33.822998,151.089237,"354430070007696",2016-08-21 18:15,Reading,
373769,769(10),2016-08-21 18:10,20.4,3879,-33.823158,151.089472,"354430070007696",2016-08-21 18:15,Reading,
373796,769(10),2016-08-21 18:20,20.4,3879,-33.823137,151.089441,"354430070007696",2016-08-21 18:47,Reading,
373797,769(10),2016-08-21 18:29,20.2,3878,-33.823158,151.089472,"354430070007696",2016-08-21 18:47,Reading,
373798,769(10),2016-08-21 18:40,20.1,3875,-33.823242,151.089596,"354430070007696",2016-08-21 18:47,Reading,
373917,769(10),2016-08-21 18:50,20.1,3877,-33.824508,151.080602,"354430070007696",2016-08-21 19:21,Reading,
373918,769(10),2016-08-21 18:59,20.0,3875,-33.821963,151.07751,"354430070007696",2016-08-21 19:21,Reading,
373919,769(10),2016-08-21 19:10,19.9,3874,-33.821901,151.078245,"354430070007696",2016-08-21 19:21,Reading,
373920,769(10),2016-08-21 19:20,19.6,3874,-33.827405,151.084177,"354430070007696",2016-08-21 19:21,Reading,
373943,769(10),2016-08-21 19:29,19.6,3875,-33.817807,151.075102,"354430070007696",2016-08-21 19:53,Reading,
373944,769(10),2016-08-21 19:40,19.5,3874,-33.829405,151.080192,"354430070007696",2016-08-21 19:53,Reading,
373945,769(10),2016-08-21 19:50,19.4,3874,-33.825083,151.080383,"354430070007696",2016-08-21 19:53,Reading,
373976,769(10),2016-08-21 20:00,19.4,3874,-33.823258,151.08962,"354430070007696",2016-08-21 20:26,Reading,
373977,769(10),2016-08-21 20:09,19.1,3874,-33.823242,151.089596,"354430070007696",2016-08-21 20:26,Reading,
373978,769(10),2016-08-21 20:20,19.0,3872,-33.823242,151.089596,"354430070007696",2016-08-21 20:26,Reading,
374018,769(10),2016-08-21 20:29,19.0,3874,-33.823137,151.089441,"354430070007696",2016-08-21 20:59,Reading,
374019,769(10),2016-08-21 20:40,18.9,3873,-33.823042,151.089301,"354430070007696",2016-08-21 20:59,Reading,
374020,769(10),2016-08-21 20:49,18.8,3873,-33.823042,151.089301,"354430070007696",2016-08-21 20:59,Reading,
374046,769(10),2016-08-21 21:00,18.8,3871,-33.822927,151.089131,"354430070007696",2016-08-21 21:33,Reading,
374047,769(10),2016-08-21 21:09,18.6,3871,-33.822927,151.089131,"354430070007696",2016-08-21 21:33,Reading,
374048,769(10),2016-08-21 21:19,18.5,3870,-33.822956,151.089175,"354430070007696",2016-08-21 21:33,Reading,
374049,769(10),2016-08-21 21:30,18.4,3869,-33.822885,151.08907,"354430070007696",2016-08-21 21:33,Reading,
374079,769(10),2016-08-21 21:39,18.2,3867,-33.822956,151.089175,"354430070007696",2016-08-21 22:06,Reading,
374080,769(10),2016-08-21 21:49,18.2,3868,-33.822998,151.089237,"354430070007696",2016-08-21 22:06,Reading,
374081,769(10),2016-08-21 21:59,18.1,3868,-33.822956,151.089175,"354430070007696",2016-08-21 22:06,Reading,
374115,769(10),2016-08-21 22:09,18.0,3868,-33.822885,151.08907,"354430070007696",2016-08-21 22:39,Reading,
374116,769(10),2016-08-21 22:20,17.9,3868,-33.822885,151.08907,"354430070007696",2016-08-21 22:39,Reading,
374117,769(10),2016-08-21 22:30,17.8,3868,-33.822885,151.08907,"354430070007696",2016-08-21 22:39,Reading,
374145,769(10),2016-08-21 22:39,17.6,3866,-33.823024,151.089274,"354430070007696",2016-08-21 23:13,Reading,
374146,769(10),2016-08-21 22:50,17.5,3868,-33.822916,151.089116,"354430070007696",2016-08-21 23:13,Reading,
374147,769(10),2016-08-21 23:00,17.4,3868,-33.822916,151.089116,"354430070007696",2016-08-21 23:13,Reading,
374148,769(10),2016-08-21 23:09,17.2,3868,-33.822956,151.089175,"354430070007696",2016-08-21 23:13,Reading,
374177,769(10),2016-08-21 23:19,17.1,3868,-33.822916,151.089116,"354430070007696",2016-08-21 23:47,Reading,
374178,769(10),2016-08-21 23:29,17.0,3868,-33.822916,151.089116,"354430070007696",2016-08-21 23:47,Reading,
374179,769(10),2016-08-21 23:40,16.9,3868,-33.822916,151.089116,"354430070007696",2016-08-21 23:47,Reading,
374206,769(10),2016-08-21 23:50,16.8,3866,-33.822956,151.089175,"354430070007696",2016-08-22 00:21,Reading,
374207,769(10),2016-08-22 00:00,16.6,3862,-33.822956,151.089175,"354430070007696",2016-08-22 00:21,Reading,
374208,769(10),2016-08-22 00:09,16.5,3863,-33.822998,151.089237,"354430070007696",2016-08-22 00:21,Reading,
374209,769(10),2016-08-22 00:20,16.4,3864,-33.82297,151.089195,"354430070007696",2016-08-22 00:21,Reading,
374238,769(10),2016-08-22 00:29,16.2,3863,-33.82297,151.089195,"354430070007696",2016-08-22 00:54,Reading,
374239,769(10),2016-08-22 00:40,16.1,3863,-33.823088,151.08937,"354430070007696",2016-08-22 00:54,Reading,
374240,769(10),2016-08-22 00:49,16.0,3863,-33.823207,151.089544,"354430070007696",2016-08-22 00:54,Reading,
374265,769(10),2016-08-22 01:00,15.9,3861,-33.823137,151.089441,"354430070007696",2016-08-22 01:28,Reading,
374266,769(10),2016-08-22 01:10,15.8,3863,-33.819007,151.079723,"354430070007696",2016-08-22 01:28,Reading,
374268,769(10),2016-08-22 01:20,15.6,3863,-33.819149,151.079649,"354430070007696",2016-08-22 01:28,Reading,
374297,769(10),2016-08-22 01:30,15.5,3863,-33.818966,151.079594,"354430070007696",2016-08-22 02:01,Reading,
374298,769(10),2016-08-22 01:40,15.4,3863,-33.818827,151.079669,"354430070007696",2016-08-22 02:01,Reading,
374299,769(10),2016-08-22 01:50,15.2,3862,-33.820336,151.08342,"354430070007696",2016-08-22 02:01,Reading,
374300,769(10),2016-08-22 02:00,15.1,3863,-33.823313,151.0897,"354430070007696",2016-08-22 02:01,Reading,
374328,769(10),2016-08-22 02:10,15.1,3860,-33.820314,151.083679,"354430070007696",2016-08-22 02:34,Reading,
374329,769(10),2016-08-22 02:19,15.0,3861,-33.823258,151.08962,"354430070007696",2016-08-22 02:34,Reading,
374330,769(10),2016-08-22 02:29,14.9,3859,-33.823258,151.08962,"354430070007696",2016-08-22 02:34,Reading,
374361,769(10),2016-08-22 02:39,14.8,3858,-33.823088,151.08937,"354430070007696",2016-08-22 03:08,Reading,
374362,769(10),2016-08-22 02:50,14.6,3858,-33.823088,151.08937,"354430070007696",2016-08-22 03:08,Reading,
374363,769(10),2016-08-22 02:59,14.5,3857,-33.823042,151.089301,"354430070007696",2016-08-22 03:08,Reading,
374390,769(10),2016-08-22 03:10,14.5,3858,-33.823111,151.089403,"354430070007696",2016-08-22 03:42,Reading,
374391,769(10),2016-08-22 03:19,14.4,3858,-33.822998,151.089237,"354430070007696",2016-08-22 03:42,Reading,
374392,769(10),2016-08-22 03:30,14.2,3858,-33.822998,151.089237,"354430070007696",2016-08-22 03:42,Reading,
374393,769(10),2016-08-22 03:39,14.1,3858,-33.822998,151.089237,"354430070007696",2016-08-22 03:42,Reading,
374426,769(10),2016-08-22 03:50,14.1,3858,-33.823066,151.089337,"354430070007696",2016-08-22 04:16,Reading,
374427,769(10),2016-08-22 03:59,14.0,3858,-33.823066,151.089337,"354430070007696",2016-08-22 04:16,Reading,
374428,769(10),2016-08-22 04:10,13.9,3858,-33.822956,151.089175,"354430070007696",2016-08-22 04:16,Reading,
374460,769(10),2016-08-22 04:20,13.9,3857,-33.822956,151.089175,"354430070007696",2016-08-22 04:49,Reading,
374461,769(10),2016-08-22 04:29,13.8,3858,-33.822956,151.089175,"354430070007696",2016-08-22 04:49,Reading,
374462,769(10),2016-08-22 04:40,13.6,3856,-33.822885,151.08907,"354430070007696",2016-08-22 04:49,Reading,
374493,769(10),2016-08-22 04:49,13.6,3850,-33.823024,151.089274,"354430070007696",2016-08-22 05:23,Reading,
374494,769(10),2016-08-22 05:00,13.5,3854,-33.822956,151.089175,"354430070007696",2016-08-22 05:24,Reading,
374495,769(10),2016-08-22 05:10,13.5,3853,-33.823024,151.089274,"354430070007696",2016-08-22 05:24,Reading,
374497,769(10),2016-08-22 05:19,13.4,3852,-33.822956,151.089175,"354430070007696",2016-08-22 05:24,Reading,
374524,769(10),2016-08-22 05:30,13.2,3852,-33.822885,151.08907,"354430070007696",2016-08-22 05:57,Reading,
374525,769(10),2016-08-22 05:40,13.2,3853,-33.822811,151.088961,"354430070007696",2016-08-22 05:57,Reading,
374526,769(10),2016-08-22 05:50,13.1,3852,-33.822885,151.08907,"354430070007696",2016-08-22 05:57,Reading,
374558,769(10),2016-08-22 06:00,13.1,3852,-33.822885,151.08907,"354430070007696",2016-08-22 06:31,Reading,
374559,769(10),2016-08-22 06:09,13.0,3852,-33.822885,151.08907,"354430070007696",2016-08-22 06:31,Reading,
374560,769(10),2016-08-22 06:19,13.0,3852,-33.822885,151.08907,"354430070007696",2016-08-22 06:31,Reading,
374561,769(10),2016-08-22 06:30,12.9,3852,-33.822885,151.08907,"354430070007696",2016-08-22 06:31,Reading,
374583,769(10),2016-08-22 06:40,12.9,3852,-33.822811,151.088961,"354430070007696",2016-08-22 07:02,Reading,
374584,769(10),2016-08-22 06:50,12.8,3852,-33.822852,151.089021,"354430070007696",2016-08-22 07:02,Reading,
374585,769(10),2016-08-22 06:57,12.8,3848,-33.855792,151.08112,"354430070007696",2016-08-22 07:02,Moving,
374586,769(10),2016-08-22 07:00,12.8,3852,-33.855896,151.067815,"354430070007696",2016-08-22 07:02,Reading,
374607,769(10),2016-08-22 07:04,12.8,3850,-33.855143,151.062865,"354430070007696",2016-08-22 07:35,Stop,
374608,769(10),2016-08-22 07:09,12.6,3852,-33.857024,151.058226,"354430070007696",2016-08-22 07:35,Reading,
374609,769(10),2016-08-22 07:20,12.6,3852,-33.860749,151.05896,"354430070007696",2016-08-22 07:35,Reading,
374610,769(10),2016-08-22 07:29,12.6,3851,-33.86039,151.058705,"354430070007696",2016-08-22 07:35,Reading,
374667,769(10),2016-08-22 07:40,12.6,3852,-33.860684,151.057949,"354430070007696",2016-08-22 08:08,Reading,
374668,769(10),2016-08-22 07:50,12.5,3848,-33.861125,151.055086,"354430070007696",2016-08-22 08:08,Reading,
374669,769(10),2016-08-22 07:59,12.5,3848,-33.860813,151.055311,"354430070007696",2016-08-22 08:08,Reading,
374687,769(10),2016-08-22 08:10,12.5,3845,-33.860448,151.055102,"354430070007696",2016-08-22 08:26,Reading,
374689,769(10),2016-08-22 08:19,12.5,3847,-33.860621,151.057643,"354430070007696",2016-08-22 08:26,Reading,
374690,769(10),2016-08-22 08:26,12.4,3847,-33.860738,151.056986,"354430070007696",2016-08-22 08:26,LightOn,"LightOn"
374718,769(10),2016-08-22 08:29,12.5,3847,-33.860582,151.051777,"354430070007696",2016-08-22 08:53,Reading,
